trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.6, 'e': 0.99}",20,8,-67.24458948653142,"{0: 5, 1: 1, 2: 5, 3: 1, 4: 0}",1
2,False,"{'a': 0.6, 'e': 0.9801}",25,4,-54.661784073519726,"{0: 14, 1: 1, 2: 5, 3: 1, 4: 0}",1
3,False,"{'a': 0.6, 'e': 0.9702989999999999}",20,0,-102.35963146443508,"{0: 12, 1: 3, 2: 2, 3: 2, 4: 1}",0
4,False,"{'a': 0.6, 'e': 0.96059601}",20,0,-114.0779663160006,"{0: 10, 1: 1, 2: 8, 3: 0, 4: 1}",0
5,False,"{'a': 0.6, 'e': 0.9509900498999999}",30,0,-238.13168415607183,"{0: 17, 1: 2, 2: 5, 3: 2, 4: 4}",0
6,False,"{'a': 0.6, 'e': 0.9414801494009999}",20,0,-56.58059193758506,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
7,False,"{'a': 0.6, 'e': 0.9320653479069899}",20,0,-95.90172067953348,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
8,False,"{'a': 0.6, 'e': 0.92274469442792}",25,0,-157.08198440252232,"{0: 12, 1: 3, 2: 6, 3: 3, 4: 1}",0
9,False,"{'a': 0.6, 'e': 0.9135172474836407}",25,0,-100.91429299737993,"{0: 16, 1: 1, 2: 7, 3: 0, 4: 1}",0
10,False,"{'a': 0.6, 'e': 0.9043820750088043}",25,0,-100.90590246161995,"{0: 17, 1: 3, 2: 1, 3: 3, 4: 1}",0
11,False,"{'a': 0.6, 'e': 0.8953382542587163}",35,0,-201.86719708826556,"{0: 19, 1: 3, 2: 10, 3: 0, 4: 3}",1
12,False,"{'a': 0.6, 'e': 0.8863848717161291}",20,0,-89.10368979263656,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
13,False,"{'a': 0.6, 'e': 0.8775210229989678}",20,0,-118.62324670491734,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 1}",0
14,False,"{'a': 0.6, 'e': 0.8687458127689781}",25,0,-133.55891856224895,"{0: 14, 1: 5, 2: 4, 3: 0, 4: 2}",0
15,False,"{'a': 0.6, 'e': 0.8600583546412883}",20,0,-52.027152641232135,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
16,False,"{'a': 0.6, 'e': 0.8514577710948754}",20,0,-47.554744509652885,"{0: 14, 1: 3, 2: 1, 3: 2, 4: 0}",0
17,False,"{'a': 0.6, 'e': 0.8429431933839266}",20,4,-12.67120095327036,"{0: 11, 1: 4, 2: 1, 3: 0, 4: 0}",1
18,False,"{'a': 0.6, 'e': 0.8345137614500874}",30,0,-130.76445412563345,"{0: 20, 1: 3, 2: 4, 3: 1, 4: 2}",0
19,False,"{'a': 0.6, 'e': 0.8261686238355865}",20,0,-89.50386988721462,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
20,False,"{'a': 0.6, 'e': 0.8179069375972307}",20,0,-78.0984766692606,"{0: 12, 1: 0, 2: 7, 3: 1, 4: 0}",0
21,False,"{'a': 0.6, 'e': 0.8097278682212583}",20,0,-49.59183217523823,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
22,False,"{'a': 0.6, 'e': 0.8016305895390458}",25,0,-153.61181691657424,"{0: 16, 1: 1, 2: 5, 3: 0, 4: 3}",0
23,False,"{'a': 0.6, 'e': 0.7936142836436553}",20,0,-107.1963612493441,"{0: 13, 1: 0, 2: 4, 3: 2, 4: 1}",0
24,False,"{'a': 0.6, 'e': 0.7856781408072188}",20,0,-108.86979513059266,"{0: 12, 1: 1, 2: 4, 3: 2, 4: 1}",0
25,False,"{'a': 0.6, 'e': 0.7778213593991465}",30,0,-200.63312782065884,"{0: 18, 1: 1, 2: 6, 3: 2, 4: 3}",0
26,False,"{'a': 0.6, 'e': 0.7700431458051551}",20,0,-51.809186839680216,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
27,False,"{'a': 0.6, 'e': 0.7623427143471035}",20,12,-37.17622101540415,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
28,False,"{'a': 0.6, 'e': 0.7547192872036325}",20,0,-139.89348541845993,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 3}",0
29,False,"{'a': 0.6, 'e': 0.7471720943315961}",20,0,-107.98850612354393,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
30,False,"{'a': 0.6, 'e': 0.7397003733882802}",20,0,-70.66456060012487,"{0: 13, 1: 1, 2: 4, 3: 2, 4: 0}",0
31,False,"{'a': 0.6, 'e': 0.7323033696543974}",20,0,13.000347105190837,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
32,False,"{'a': 0.6, 'e': 0.7249803359578534}",25,12,-54.8114146024368,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 1}",1
33,False,"{'a': 0.6, 'e': 0.7177305325982748}",20,0,-98.57759668371108,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
34,False,"{'a': 0.6, 'e': 0.7105532272722921}",20,0,-75.1146202495929,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
35,False,"{'a': 0.6, 'e': 0.7034476949995692}",20,0,-75.15343518860601,"{0: 11, 1: 3, 2: 4, 3: 2, 4: 0}",1
36,False,"{'a': 0.6, 'e': 0.6964132180495735}",25,12,-63.441415303229114,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 1}",1
37,False,"{'a': 0.6, 'e': 0.6894490858690777}",20,13,-29.192509991528205,"{0: 4, 1: 1, 2: 1, 3: 1, 4: 0}",1
38,False,"{'a': 0.6, 'e': 0.682554595010387}",20,0,-41.451338577426505,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
39,False,"{'a': 0.6, 'e': 0.6757290490602831}",25,13,-34.08447872460639,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
40,False,"{'a': 0.6, 'e': 0.6689717585696803}",20,0,-151.5726985761675,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 3}",0
41,False,"{'a': 0.6, 'e': 0.6622820409839835}",25,0,-62.22559379282823,"{0: 15, 1: 4, 2: 6, 3: 0, 4: 0}",0
42,False,"{'a': 0.6, 'e': 0.6556592205741436}",20,1,-45.246201499577566,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 1}",1
43,False,"{'a': 0.6, 'e': 0.6491026283684022}",25,11,-44.483367562545496,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
44,False,"{'a': 0.6, 'e': 0.6426116020847181}",30,0,-79.71502737369632,"{0: 22, 1: 3, 2: 3, 3: 1, 4: 1}",0
45,False,"{'a': 0.6, 'e': 0.6361854860638709}",25,0,-73.37216253673164,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
46,False,"{'a': 0.6, 'e': 0.6298236312032323}",20,11,-13.087175771786484,"{0: 6, 1: 2, 2: 1, 3: 0, 4: 0}",1
47,False,"{'a': 0.6, 'e': 0.6235253948912}",25,7,-63.992218558277166,"{0: 9, 1: 4, 2: 4, 3: 1, 4: 0}",1
48,False,"{'a': 0.6, 'e': 0.617290140942288}",25,0,-91.47107887650105,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
49,False,"{'a': 0.6, 'e': 0.6111172395328651}",20,0,-87.40547097113975,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
50,False,"{'a': 0.6, 'e': 0.6050060671375365}",20,0,-98.1665044603338,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
51,False,"{'a': 0.6, 'e': 0.5989560064661611}",20,0,-93.7204077012825,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
52,False,"{'a': 0.6, 'e': 0.5929664464014994}",25,5,-56.46590576894747,"{0: 14, 1: 4, 2: 0, 3: 1, 4: 1}",1
53,False,"{'a': 0.6, 'e': 0.5870367819374844}",30,0,-66.51342093103283,"{0: 19, 1: 5, 2: 5, 3: 1, 4: 0}",0
54,False,"{'a': 0.6, 'e': 0.5811664141181095}",20,15,8.780725653055395,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
55,False,"{'a': 0.6, 'e': 0.5753547499769285}",35,0,-46.21348388745583,"{0: 29, 1: 2, 2: 3, 3: 0, 4: 1}",0
56,False,"{'a': 0.6, 'e': 0.5696012024771592}",30,16,-56.00066539273889,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 1}",1
57,False,"{'a': 0.6, 'e': 0.5639051904523876}",20,0,-82.8763121597519,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
58,False,"{'a': 0.6, 'e': 0.5582661385478638}",25,0,-81.3196294752732,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 2}",0
59,False,"{'a': 0.6, 'e': 0.5526834771623851}",20,7,7.324612068178185,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 0}",1
60,False,"{'a': 0.6, 'e': 0.5471566423907612}",30,17,-43.091006870995066,"{0: 7, 1: 1, 2: 5, 3: 0, 4: 0}",1
61,False,"{'a': 0.6, 'e': 0.5416850759668536}",30,0,-34.84061527732976,"{0: 25, 1: 2, 2: 2, 3: 0, 4: 1}",0
62,False,"{'a': 0.6, 'e': 0.536268225207185}",20,7,-59.46892376915883,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 1}",1
63,False,"{'a': 0.6, 'e': 0.5309055429551132}",30,0,-67.17086905612176,"{0: 22, 1: 3, 2: 4, 3: 0, 4: 1}",1
64,False,"{'a': 0.6, 'e': 0.525596487525562}",30,1,-86.6569451409115,"{0: 21, 1: 3, 2: 2, 3: 2, 4: 1}",1
65,False,"{'a': 0.6, 'e': 0.5203405226503064}",20,0,-15.808328600284316,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
66,False,"{'a': 0.6, 'e': 0.5151371174238033}",30,0,-87.77419870035966,"{0: 24, 1: 0, 2: 4, 3: 0, 4: 2}",0
67,False,"{'a': 0.6, 'e': 0.5099857462495653}",25,0,-119.75646196768729,"{0: 13, 1: 5, 2: 5, 3: 1, 4: 1}",0
68,False,"{'a': 0.6, 'e': 0.5048858887870696}",30,0,-62.590189161448116,"{0: 20, 1: 4, 2: 5, 3: 1, 4: 0}",0
69,False,"{'a': 0.6, 'e': 0.4998370298991989}",20,0,-75.04688547351,"{0: 13, 1: 0, 2: 5, 3: 2, 4: 0}",0
70,False,"{'a': 0.6, 'e': 0.49483865960020695}",20,16,7.803606755239688,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
71,False,"{'a': 0.6, 'e': 0.4898902730042049}",20,0,-78.78598307997895,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
72,False,"{'a': 0.6, 'e': 0.48499137027416284}",25,11,-33.33769067485709,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
73,False,"{'a': 0.6, 'e': 0.4801414565714212}",20,0,29.797719506900883,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
74,False,"{'a': 0.6, 'e': 0.475340042005707}",20,0,0.5408155547299192,"{0: 16, 1: 4, 2: 0, 3: 0, 4: 0}",0
75,False,"{'a': 0.6, 'e': 0.47058664158564995}",25,0,-134.60740077460972,"{0: 17, 1: 3, 2: 2, 3: 0, 4: 3}",0
76,False,"{'a': 0.6, 'e': 0.4658807751697934}",20,3,12.692561484658583,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
77,False,"{'a': 0.6, 'e': 0.4612219674180955}",20,0,-21.035495876373567,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
78,False,"{'a': 0.6, 'e': 0.45660974774391455}",25,9,-6.54399474042146,"{0: 12, 1: 3, 2: 1, 3: 0, 4: 0}",1
79,False,"{'a': 0.6, 'e': 0.4520436502664754}",30,0,-129.72690004789322,"{0: 23, 1: 0, 2: 2, 3: 3, 4: 2}",0
80,False,"{'a': 0.6, 'e': 0.44752321376381066}",25,15,12.11361548876044,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
81,False,"{'a': 0.6, 'e': 0.44304798162617254}",25,3,-20.66195006804251,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
82,False,"{'a': 0.6, 'e': 0.4386175018099108}",20,0,-19.070091809637145,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
83,False,"{'a': 0.6, 'e': 0.4342313267918117}",25,0,34.57444395183399,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
84,False,"{'a': 0.6, 'e': 0.4298890135238936}",20,0,-6.6273246915745485,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
85,False,"{'a': 0.6, 'e': 0.42559012338865465}",20,0,-50.48944949629328,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
86,False,"{'a': 0.6, 'e': 0.4213342221547681}",20,0,3.1369067720225345,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
87,False,"{'a': 0.6, 'e': 0.41712087993322045}",20,8,4.459918630753881,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
88,False,"{'a': 0.6, 'e': 0.41294967113388825}",25,17,8.132166286516677,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
89,False,"{'a': 0.6, 'e': 0.40882017442254937}",30,9,-40.11498529643697,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 1}",1
90,False,"{'a': 0.6, 'e': 0.4047319726783239}",20,0,-54.10665548940355,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
91,False,"{'a': 0.6, 'e': 0.40068465295154065}",25,13,-43.1811845431565,"{0: 8, 1: 1, 2: 1, 3: 2, 4: 0}",1
92,False,"{'a': 0.6, 'e': 0.39667780642202527}",20,10,6.3922419640431105,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
93,False,"{'a': 0.6, 'e': 0.392711028357805}",20,13,5.1971239311709745,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
94,False,"{'a': 0.6, 'e': 0.38878391807422696}",30,8,-16.951134404229528,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 0}",1
95,False,"{'a': 0.6, 'e': 0.3848960788934847}",25,13,12.68827029366238,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
96,False,"{'a': 0.6, 'e': 0.38104711810454983}",20,2,-50.43362249801847,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 0}",1
97,False,"{'a': 0.6, 'e': 0.37723664692350434}",25,0,-60.52505058486549,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
98,False,"{'a': 0.6, 'e': 0.37346428045426927}",20,0,-17.82780752913238,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
99,False,"{'a': 0.6, 'e': 0.36972963764972655}",20,0,-24.8067534055696,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",1
100,False,"{'a': 0.6, 'e': 0.36603234127322926}",20,10,-14.95547584286176,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
101,False,"{'a': 0.6, 'e': 0.36237201786049694}",20,0,-65.70420061630715,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
102,False,"{'a': 0.6, 'e': 0.358748297681892}",25,0,-95.14142302181234,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 3}",0
103,False,"{'a': 0.6, 'e': 0.35516081470507305}",35,7,-1.4168004904412401,"{0: 26, 1: 1, 2: 0, 3: 0, 4: 1}",1
104,False,"{'a': 0.6, 'e': 0.3516092065580223}",20,14,-34.19473802507402,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
105,False,"{'a': 0.6, 'e': 0.34809311449244207}",25,13,0.09869496304136116,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
106,False,"{'a': 0.6, 'e': 0.34461218334751764}",20,16,7.484466839530011,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
107,False,"{'a': 0.6, 'e': 0.34116606151404244}",20,14,10.541878448138917,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
108,False,"{'a': 0.6, 'e': 0.337754400898902}",20,0,-26.907442736676895,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
109,False,"{'a': 0.6, 'e': 0.334376856889913}",25,16,7.371422537597199,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
110,False,"{'a': 0.6, 'e': 0.33103308832101386}",20,6,-20.44324035886797,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
111,False,"{'a': 0.6, 'e': 0.3277227574378037}",20,0,-28.425209764554424,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
112,False,"{'a': 0.6, 'e': 0.3244455298634257}",25,0,3.7434069932461744,"{0: 22, 1: 2, 2: 0, 3: 1, 4: 0}",0
113,False,"{'a': 0.6, 'e': 0.3212010745647914}",30,16,7.513415478480097,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
114,False,"{'a': 0.6, 'e': 0.3179890638191435}",20,15,7.160818141205024,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
115,False,"{'a': 0.6, 'e': 0.31480917318095203}",25,17,-20.004979128732035,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 0}",1
116,False,"{'a': 0.6, 'e': 0.3116610814491425}",30,3,-63.26546648228065,"{0: 20, 1: 2, 2: 4, 3: 0, 4: 1}",1
117,False,"{'a': 0.6, 'e': 0.30854447063465107}",30,11,28.815393468278923,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
118,False,"{'a': 0.6, 'e': 0.30545902592830454}",25,8,10.994328945199232,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
119,False,"{'a': 0.6, 'e': 0.3024044356690215}",20,0,-46.41726456631216,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
120,False,"{'a': 0.6, 'e': 0.29938039131233124}",20,8,-15.347342519027832,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
121,False,"{'a': 0.6, 'e': 0.2963865873992079}",20,0,12.279495318610723,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
122,False,"{'a': 0.6, 'e': 0.29342272152521587}",25,15,16.464505914674188,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
123,False,"{'a': 0.6, 'e': 0.2904884943099637}",20,3,-78.9222831565001,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 2}",1
124,False,"{'a': 0.6, 'e': 0.28758360936686406}",20,10,-6.850399690716635,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
125,False,"{'a': 0.6, 'e': 0.2847077732731954}",20,3,7.649529758479735,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
126,False,"{'a': 0.6, 'e': 0.28186069554046345}",25,11,-18.721706287291003,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
127,False,"{'a': 0.6, 'e': 0.2790420885850588}",20,0,-31.834401853928195,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
128,False,"{'a': 0.6, 'e': 0.2762516676992082}",25,12,-97.12439028632284,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 2}",1
129,False,"{'a': 0.6, 'e': 0.27348915102221616}",20,3,16.08421247169043,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
130,False,"{'a': 0.6, 'e': 0.270754259511994}",30,0,-125.71770733652718,"{0: 20, 1: 2, 2: 6, 3: 0, 4: 2}",0
131,False,"{'a': 0.6, 'e': 0.26804671691687404}",20,8,19.706998599118116,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
132,False,"{'a': 0.6, 'e': 0.2653662497477053}",25,2,-25.776058301314198,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 1}",1
133,False,"{'a': 0.6, 'e': 0.2627125872502282}",20,0,-15.653938858259734,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
134,False,"{'a': 0.6, 'e': 0.2600854613777259}",20,0,-87.76009193405116,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
135,False,"{'a': 0.6, 'e': 0.2574846067639487}",20,0,17.38895003844849,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
136,False,"{'a': 0.6, 'e': 0.2549097606963092}",20,0,19.55357586847131,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
137,False,"{'a': 0.6, 'e': 0.2523606630893461}",20,0,-6.5648682338277755,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
138,False,"{'a': 0.6, 'e': 0.24983705645845267}",20,0,3.0549509968986537,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
139,False,"{'a': 0.6, 'e': 0.24733868589386815}",25,0,-20.196939451689072,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
140,False,"{'a': 0.6, 'e': 0.24486529903492946}",20,0,-11.553926833098245,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
141,False,"{'a': 0.6, 'e': 0.24241664604458016}",20,11,12.493646659694232,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
142,False,"{'a': 0.6, 'e': 0.23999247958413436}",25,0,2.2850276632058875,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
143,False,"{'a': 0.6, 'e': 0.23759255478829303}",25,10,16.08547818063158,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
144,False,"{'a': 0.6, 'e': 0.2352166292404101}",20,0,-41.653226993144315,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
145,False,"{'a': 0.6, 'e': 0.232864462948006}",30,10,21.775653541450808,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
146,False,"{'a': 0.6, 'e': 0.23053581831852593}",25,4,21.376702489474354,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
147,False,"{'a': 0.6, 'e': 0.22823046013534068}",30,22,-8.632904008080358,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
148,False,"{'a': 0.6, 'e': 0.22594815553398728}",20,0,-49.39983060394974,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
149,False,"{'a': 0.6, 'e': 0.22368867397864742}",25,18,13.592807427328827,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
150,False,"{'a': 0.6, 'e': 0.22145178723886094}",20,0,-31.391523758167985,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
151,False,"{'a': 0.6, 'e': 0.21923726936647234}",30,10,-17.10282918706006,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
152,False,"{'a': 0.6, 'e': 0.2170448966728076}",25,8,-24.558269613477403,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
153,False,"{'a': 0.6, 'e': 0.21487444770607952}",25,7,18.653079798173817,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
154,False,"{'a': 0.6, 'e': 0.21272570322901874}",20,2,18.251704284454775,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
155,False,"{'a': 0.6, 'e': 0.21059844619672854}",20,4,-55.446060840571164,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 1}",1
156,False,"{'a': 0.6, 'e': 0.20849246173476127}",25,13,19.18250872556437,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
157,False,"{'a': 0.6, 'e': 0.20640753711741366}",20,0,-49.93981988164393,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
158,False,"{'a': 0.6, 'e': 0.20434346174623952}",20,12,2.0084226723299254,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
159,False,"{'a': 0.6, 'e': 0.20230002712877712}",20,4,26.46521097932427,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
160,False,"{'a': 0.6, 'e': 0.20027702685748935}",20,9,21.519863968377297,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
161,False,"{'a': 0.6, 'e': 0.19827425658891445}",25,13,20.026805681810483,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
162,False,"{'a': 0.6, 'e': 0.1962915140230253}",20,9,7.373574097443283,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
163,False,"{'a': 0.6, 'e': 0.19432859888279505}",25,0,17.790058190356515,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
164,False,"{'a': 0.6, 'e': 0.1923853128939671}",30,20,5.685562469755786,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
165,False,"{'a': 0.6, 'e': 0.19046145976502743}",25,10,-56.20594412818393,"{0: 11, 1: 2, 2: 0, 3: 1, 4: 1}",1
166,False,"{'a': 0.6, 'e': 0.18855684516737714}",25,0,-6.7208474989832245,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
167,False,"{'a': 0.6, 'e': 0.18667127671570335}",30,18,18.570687156251363,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
168,False,"{'a': 0.6, 'e': 0.18480456394854633}",25,1,-25.9474663668,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 1}",1
169,False,"{'a': 0.6, 'e': 0.18295651830906087}",25,8,-13.69322583997646,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
170,False,"{'a': 0.6, 'e': 0.18112695312597027}",25,5,-5.446754003036451,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",1
171,False,"{'a': 0.6, 'e': 0.17931568359471056}",20,5,8.830578918657704,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
172,False,"{'a': 0.6, 'e': 0.17752252675876345}",25,6,12.294589186164675,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
173,False,"{'a': 0.6, 'e': 0.17574730149117582}",30,13,7.274592833153866,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
174,False,"{'a': 0.6, 'e': 0.17398982847626407}",20,12,3.301412327438681,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
175,False,"{'a': 0.6, 'e': 0.17224993019150142}",30,15,-120.67343900178064,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 3}",1
176,False,"{'a': 0.6, 'e': 0.1705274308895864}",25,1,-83.46972251130738,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 2}",1
177,False,"{'a': 0.6, 'e': 0.16882215658069055}",25,6,32.95154810299715,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
178,False,"{'a': 0.6, 'e': 0.16713393501488363}",20,7,12.30341863478434,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
179,False,"{'a': 0.6, 'e': 0.16546259566473479}",25,4,-84.63484226654457,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 2}",1
180,False,"{'a': 0.6, 'e': 0.16380796970808745}",25,9,25.63721217265826,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
181,False,"{'a': 0.6, 'e': 0.16216989001100657}",20,13,-31.414325771630104,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
182,False,"{'a': 0.6, 'e': 0.1605481911108965}",30,3,-1.4624703320287251,"{0: 23, 1: 1, 2: 3, 3: 0, 4: 0}",1
183,False,"{'a': 0.6, 'e': 0.15894270919978754}",20,12,3.9476593259307493,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
184,False,"{'a': 0.6, 'e': 0.15735328210778965}",30,7,32.711976612343044,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
